"year","serial","month","hwtfinl","cpsid","asecflag","hflag","asecwth","pernum","wtfinl","cpsidv","cpsidp","asecwt","age","sex","race","diffany","edgrade","edgrdly","category","category_2","retention_status","difficulty_status","enrolled_kindergarten","enrolled_preschool"
2016,21459,10,3152.1805,20150802113700,NA,NA,NA,6,3734.0347,201508021137042,20150802113704,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,21506,10,3115.0222,20150702121300,NA,NA,NA,3,2441.9467,201507021213031,20150702121303,NA,5,1,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,21561,10,3092.2191,20150802127400,NA,NA,NA,3,3051.6411,201508021274031,20150802127403,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,21827,10,3264.0836,20160702187300,NA,NA,NA,2,3162.9727,201607021873021,20160702187302,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,21842,10,2958.5468,20150902166800,NA,NA,NA,3,2318.1578,201509021668031,20150902166803,NA,5,1,651,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,21913,10,3314.1146,20150902174000,NA,NA,NA,3,3306.9899,201509021740042,20150902174004,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,21924,10,4011.1522,20160702196400,NA,NA,NA,4,3162.9727,201607021964042,20160702196404,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22074,10,4625.49,20160802210200,NA,NA,NA,4,3680.6406,201608022102041,20160802210204,NA,5,1,300,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22164,10,2859.0965,20161002216400,NA,NA,NA,3,3708.4734,201610022164031,20161002216403,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22165,10,2986.7943,20160702218400,NA,NA,NA,3,2576.0503,201607022184031,20160702218403,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,22180,10,3038.4859,20150802187400,NA,NA,NA,4,3669.1488,201508021874041,20150802187404,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22192,10,3021.8165,20160702221200,NA,NA,NA,3,2970.4799,201607022212031,20160702221203,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,22200,10,2852.2762,20151002217700,NA,NA,NA,4,3042.861,201510022177042,20151002217704,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22223,10,3063.0178,20160702223700,NA,NA,NA,4,3100.596,201607022237031,20160702223703,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,22265,10,3060.5621,20151002224600,NA,NA,NA,3,3042.861,201510022246031,20151002224603,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22310,10,2968.1025,20160902237400,NA,NA,NA,5,2658.3596,201609022374051,20160902237405,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,22332,10,3739.2955,20150902216500,NA,NA,NA,3,5331.31,201509022165031,20150902216503,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22410,10,2778.3625,20160802240400,NA,NA,NA,6,3005.7833,201608022404061,20160802240406,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,22413,10,3169.4602,20150802209000,NA,NA,NA,2,4323.9614,201508022090021,20150802209002,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22551,10,2739.1031,20151002252300,NA,NA,NA,2,3699.627,201510022523021,20151002252302,NA,5,2,100,0,102,10,"Nursery (pre-school, pre-kindergarten)","Others","Not Retended","NIU","No","Yes"
2016,22605,10,3364.2067,20150802228200,NA,NA,NA,4,2964.4852,201508022282041,20150802228204,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22625,10,3207.364,20160702262600,NA,NA,NA,3,3701.5021,201607022626031,20160702262603,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,22647,10,3038.4859,20150802232000,NA,NA,NA,3,2998.6131,201508022320031,20150802232003,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22723,10,2852.2762,20161002272300,NA,NA,NA,4,3699.627,201610022723041,20161002272304,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22728,10,3112.4597,20150702243000,NA,NA,NA,4,2569.9052,201507022430041,20150702243004,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22771,10,5574.5096,20150702247300,NA,NA,NA,3,5088.6621,201507022473031,20150702247303,NA,5,2,200,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,22779,10,3167.5902,20151002272500,NA,NA,NA,3,3699.627,201510022725031,20151002272503,NA,5,2,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,22791,10,2479.1802,20150802243500,NA,NA,NA,2,3158.3072,201508022435021,20150802243502,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,22834,10,3045.7514,20160802281600,NA,NA,NA,4,3677.9223,201608022816041,20160802281604,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,22848,10,3285.5891,20150902262800,NA,NA,NA,4,2321.3913,201509022628041,20150902262804,NA,5,1,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23031,10,3349.0262,20150702272400,NA,NA,NA,4,2806.8854,201507022724051,20150702272405,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23040,10,3474.2413,20161002304000,NA,NA,NA,3,2806.8854,201610023040031,20161002304003,NA,5,2,100,0,22,20,"Kindergarten","Kindergarten full-day","Not Retended","NIU","Yes","No"
2016,23079,10,3625.3288,20150802271000,NA,NA,NA,4,3275.1259,201508022710041,20150802271004,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23201,10,3078.4458,20160702317900,NA,NA,NA,3,2623.5049,201607023179031,20160702317903,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23706,10,2605.9909,20151002359200,NA,NA,NA,4,2066.4972,201510023592041,20151002359204,NA,5,2,651,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,23817,10,3471.8336,20160802382700,NA,NA,NA,3,4570.968,201608023827031,20160802382703,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23876,10,3635.8822,20150902363400,NA,NA,NA,4,3903.6598,201509023634041,20150902363404,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,23953,10,3501.4141,20160802394500,NA,NA,NA,4,3486.4611,201608023945041,20160802394504,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,24243,10,3779.3814,20160802423200,NA,NA,NA,5,3442.4601,201608024232051,20160802423205,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,24422,10,3338.4981,20150902417500,NA,NA,NA,3,3937.6616,201509024175031,20150902417503,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24545,10,1929.2298,20160802451000,NA,NA,NA,3,1437.8351,201608024510031,20160802451003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24548,10,1785.991,20151002447100,NA,NA,NA,5,1772.8711,201510024471051,20151002447105,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24550,10,1929.2298,20160802451400,NA,NA,NA,4,1437.8351,201608024514041,20160802451404,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24596,10,1694.4111,20160902463900,NA,NA,NA,2,2004.4805,201609024639021,20160902463902,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24625,10,1569.451,20160902467000,NA,NA,NA,3,1686.4616,201609024670031,20160902467003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24649,10,2344.3972,20160802461200,NA,NA,NA,3,1594.6043,201608024612031,20160802461203,NA,5,2,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24743,10,2339.4643,20150702448300,NA,NA,NA,4,1911.9763,201507024483041,20150702448304,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,24745,10,1970.1831,20150802438000,NA,NA,NA,3,1250.5627,201508024380031,20150802438003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24893,10,1788.5932,20160802485400,NA,NA,NA,2,1379.1703,201608024854021,20160802485402,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24943,10,2265.9147,20160702490400,NA,NA,NA,3,1911.9763,201607024904031,20160702490403,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24944,10,2362.8581,20160802490800,NA,NA,NA,2,2747.3005,201608024908021,20160802490802,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,24985,10,1687.3417,20151002492000,NA,NA,NA,3,1921.3785,201510024920031,20151002492003,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25047,10,2328.5854,20151002498000,NA,NA,NA,3,2134.0816,201510024980031,20151002498003,NA,5,1,200,0,102,10,"Nursery (pre-school, pre-kindergarten)","Others","Not Retended","NIU","No","Yes"
2016,25086,10,2408.6317,20160702502500,NA,NA,NA,5,1968.5047,201607025025051,20160702502505,NA,5,2,100,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2016,25097,10,1848.8405,20151002502400,NA,NA,NA,3,2003.1068,201510025024031,20151002502403,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,25134,10,2294.0781,20150802475500,NA,NA,NA,3,1722.4955,201508024755031,20150802475503,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25161,10,1785.991,20151002508500,NA,NA,NA,3,1772.8711,201510025085031,20151002508503,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25278,10,1805.1462,20151002519300,NA,NA,NA,4,1973.9632,201510025193041,20151002519304,NA,5,2,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,25296,10,1925.1126,20150802490600,NA,NA,NA,3,1747.9264,201508024906031,20150802490603,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25375,10,1915.4759,20150802498700,NA,NA,NA,3,2149.7155,201508024987031,20150802498703,NA,5,2,803,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25389,10,2306.5454,20151002532500,NA,NA,NA,2,2014.1377,201510025325021,20151002532502,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25391,10,2426.0196,20161002539100,NA,NA,NA,4,1959.6512,201610025391041,20161002539104,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25407,10,2561.5298,20151002534400,NA,NA,NA,4,2014.1377,201510025344051,20151002534405,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25418,10,1183.7534,20150702512100,NA,NA,NA,2,1260.3228,201507025121021,20150702512102,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25420,10,1423.1988,20150802502000,NA,NA,NA,5,1329.5909,201508025020051,20150802502005,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25443,10,2244.1486,20161002544300,NA,NA,NA,2,2083.7949,201610025443021,20161002544302,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25520,10,1243.4759,20160902550700,NA,NA,NA,4,1325.0211,201609025507041,20160902550704,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25649,10,1536.0469,20151002558900,NA,NA,NA,2,2082.3744,201510025589021,20151002558902,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25655,10,2148.0087,20160702553500,NA,NA,NA,2,3364.186,201607025535021,20160702553502,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,25699,10,1942.699,20150802527800,NA,NA,NA,5,1409.6844,201508025278051,20150802527805,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,25700,10,1598.1958,20160902568600,NA,NA,NA,3,1369.9113,201609025686031,20160902568603,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25809,10,2788.1898,20160702571800,NA,NA,NA,2,2087.3539,201607025718021,20160702571802,NA,5,1,801,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25841,10,1354.6355,20160902584300,NA,NA,NA,3,1415.8176,201609025843031,20160902584303,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,25883,10,2391.5322,20151002582600,NA,NA,NA,3,2152.1556,201510025826031,20151002582603,NA,5,2,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,25898,10,1516.3646,20160902590200,NA,NA,NA,3,1322.3365,201609025902031,20160902590203,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26081,10,1325.1408,20150902580400,NA,NA,NA,3,1359.103,201509025804031,20150902580403,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26095,10,1584.7691,20161002609500,NA,NA,NA,3,2093.9354,201610026095031,20161002609503,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26096,10,1392.3001,20150902582000,NA,NA,NA,5,1359.103,201509025820051,20150902582005,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26237,10,2247.0274,20161002623700,NA,NA,NA,4,2022.1148,201610026237041,20161002623704,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26337,10,1864.6201,20161002633700,NA,NA,NA,5,5268.4576,201610026337051,20161002633705,NA,5,1,801,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,26337,10,1864.6201,20161002633700,NA,NA,NA,6,5268.4576,201610026337061,20161002633706,NA,5,1,801,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,26489,10,2685.1074,20150902619500,NA,NA,NA,4,2095.2595,201509026195041,20150902619504,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,26734,10,2209.8322,20150702638600,NA,NA,NA,4,1969.3865,201507026386031,20150702638603,NA,5,2,100,0,21,20,"Kindergarten","Kindergarten part-day","Not Retended","NIU","Yes","No"
2016,26867,10,2428.8666,20151002678600,NA,NA,NA,5,4156.8605,201510026786051,20151002678605,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27029,10,2203.0361,20160702688500,NA,NA,NA,4,2147.5367,201607026885041,20160702688504,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27115,10,2095.0589,20160802700500,NA,NA,NA,3,1819.8745,201608027005031,20160802700503,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,27457,10,1632.1548,20160702729500,NA,NA,NA,3,1708.3151,201607027295021,20160702729502,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27467,10,2145.019,20160702730500,NA,NA,NA,2,1708.3151,201607027305021,20160702730502,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27522,10,1294.1535,20151002747300,NA,NA,NA,4,2306.6573,201510027473041,20151002747304,NA,5,1,200,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,27589,10,1745.7013,20160802743200,NA,NA,NA,2,1731.5407,201608027432021,20160802743202,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,27640,10,1298.5216,20151002758800,NA,NA,NA,4,1947.5102,201510027588041,20151002758804,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27751,10,1854.272,20160802759500,NA,NA,NA,3,1629.3478,201608027595031,20160802759503,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27755,10,1533.9563,20151002770600,NA,NA,NA,2,1881.0086,201510027706021,20151002770602,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27827,10,1722.1909,20160902782800,NA,NA,NA,2,1397.5846,201609027828021,20160902782802,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27881,10,1719.3256,20160702772500,NA,NA,NA,2,1712.2952,201607027725021,20160702772502,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,27961,10,1437.7648,20150902770800,NA,NA,NA,4,1411.7561,201509027708051,20150902770805,NA,5,1,100,0,21,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten part-day","Not Retended","NIU","Yes","Yes"
2016,27997,10,1481.9735,20150702768900,NA,NA,NA,3,1729.6579,201507027689062,20150702768906,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28017,10,1525.6428,20150802760900,NA,NA,NA,3,1691.0717,201508027609031,20150802760903,NA,5,1,100,0,12,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) full-day","Retended","NIU","No","Yes"
2016,28037,10,1510.3281,20160802789200,NA,NA,NA,3,1674.0964,201608027892031,20160802789203,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28053,10,1481.9735,20160702787900,NA,NA,NA,4,1311.3248,201607027879041,20160702787904,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28083,10,1851.4807,20151002801500,NA,NA,NA,3,1999.1222,201510028015031,20151002801503,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28139,10,1851.4807,20151002807000,NA,NA,NA,3,1999.1222,201510028070031,20151002807003,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28150,10,1854.272,20160802800500,NA,NA,NA,2,1629.3478,201608028005021,20160802800502,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28182,10,1873.0743,20151002810500,NA,NA,NA,3,1691.0717,201510028105041,20151002810504,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28215,10,1672.4703,20150802779500,NA,NA,NA,3,2290.5902,201508027795021,20150802779502,NA,5,2,802,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28359,10,1536.206,20150902808800,NA,NA,NA,2,1411.7561,201509028088021,20150902808802,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28363,10,1608.6688,20160902838500,NA,NA,NA,4,1630.9216,201609028385041,20160902838504,NA,5,2,100,0,22,20,"Kindergarten","Kindergarten full-day","Not Retended","NIU","Yes","No"
2016,28420,10,1449.5046,20160702826700,NA,NA,NA,2,1491.0192,201607028267021,20160702826702,NA,5,2,200,0,101,20,"Kindergarten","Others","Not Retended","NIU","Yes","No"
2016,28424,10,1464.2026,20150702808700,NA,NA,NA,2,1506.1381,201507028087031,20150702808703,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28538,10,1284.0625,20150802812400,NA,NA,NA,3,2009.3677,201508028124021,20150802812402,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28636,10,1674.7439,20160802851300,NA,NA,NA,3,1401.113,201608028513031,20160802851303,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28699,10,1513.6947,20151002859600,NA,NA,NA,2,1686.8209,201510028596021,20151002859602,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28758,10,1582.8837,20150702842000,NA,NA,NA,2,1569.0866,201507028420041,20150702842004,NA,5,2,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28772,10,1519.4859,20160702863400,NA,NA,NA,5,1162.9745,201607028634051,20160702863405,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,28840,10,1788.0999,20160802870800,NA,NA,NA,4,1682.7649,201608028708041,20160802870804,NA,5,1,200,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,29060,10,934.1237,20160702891400,NA,NA,NA,4,748.2343,201607028914041,20160702891404,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,29113,10,1097.1647,20151002901500,NA,NA,NA,3,1090.0598,201510029015031,20151002901503,NA,5,2,651,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,29235,10,938.3895,20160702907900,NA,NA,NA,2,773.5452,201607029079021,20160702907902,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,29349,10,949.3927,20160702918100,NA,NA,NA,3,773.5452,201607029181031,20160702918103,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,29370,10,990.0109,20160702920600,NA,NA,NA,4,1179.5674,201607029206031,20160702920603,NA,5,2,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
2016,29563,10,883.2598,20160802943800,NA,NA,NA,5,858.9847,201608029438051,20160802943805,NA,5,1,100,0,11,10,"Nursery (pre-school, pre-kindergarten)","Nursery (pre-school, pre-K) part-day","Retended","NIU","No","Yes"
2016,29577,10,1102.7696,20160802944600,NA,NA,NA,3,858.9847,201608029446031,20160802944603,NA,5,1,100,0,22,10,"Nursery (pre-school, pre-kindergarten)","Kindergarten full-day","Not Retended","NIU","Yes","Yes"
